id,employee_id,trip_id,pickup_date,pickup_time
1842029,1003454,1386278,8/10/2022,1:00
1842030,1003366,1386279,8/10/2022,12:30
1842031,1003366,1386280,8/9/2022,22:30
1842032,1002305,1386281,8/10/2022,1:00
1842033,1001002,1386282,8/10/2022,14:00
1842034,1003383,1386282,8/10/2022,13:55
1842035,1003425,1386282,8/10/2022,13:50
1842036,1001002,1386283,8/9/2022,23:30
1842037,1003383,1386283,8/9/2022,23:30
1842038,1003425,1386283,8/9/2022,23:30
1842039,1003453,1386284,8/10/2022,14:30
1842040,1003453,1386285,8/10/2022,1:00
1842041,1003427,1386286,8/10/2022,17:00
1842042,1000658,1386287,8/10/2022,13:40
1842043,1003420,1386287,8/10/2022,13:20
1842044,1003421,1386287,8/10/2022,14:00
1842045,1000658,1386288,8/9/2022,23:30
1842046,1003421,1386288,8/9/2022,23:30
1842047,1003422,1386288,8/9/2022,23:30
1842048,1003414,1386289,8/10/2022,12:30
1842049,1003414,1386290,8/9/2022,22:30
1842050,1003441,1386291,8/10/2022,1:00
1842051,1002113,1386292,8/10/2022,13:40
1842052,1003403,1386292,8/10/2022,13:50
1842053,1003424,1386292,8/10/2022,13:30
1842054,1002113,1386293,8/9/2022,23:30
1842055,1003403,1386293,8/9/2022,23:30
1842056,1003424,1386293,8/9/2022,23:30
1842057,1000661,1386294,8/11/2022,14:00
1842058,1000662,1386294,8/11/2022,14:00
1842059,1002428,1386294,8/11/2022,14:00
1842060,1003351,1386294,8/11/2022,14:05
1842061,1000661,1386295,8/10/2022,23:30
1842062,1000662,1386295,8/10/2022,23:30
1842063,1002428,1386295,8/10/2022,23:30
1842064,1003351,1386295,8/10/2022,23:30
1842065,1002707,1386296,8/11/2022,14:00
1842066,1002707,1386297,8/10/2022,23:30
1842067,1003442,1386298,8/11/2022,13:00
1842068,1003442,1386299,8/10/2022,22:30
1842069,1003401,1386300,8/11/2022,13:05
1842070,1003422,1386300,8/11/2022,14:05
1842071,1003401,1386301,8/10/2022,23:30
1842072,1003420,1386301,8/10/2022,23:30
1842073,1003385,1386302,8/11/2022,17:00
1842074,1000591,1386303,8/11/2022,12:00
1842075,1000591,1386304,8/10/2022,22:30
1842076,1002115,1386305,8/11/2022,14:00
1842077,1003304,1386305,8/11/2022,14:15
1842078,1003402,1386305,8/11/2022,14:15
1842079,1003404,1386305,8/11/2022,14:15
1842080,1002115,1386306,8/10/2022,23:30
1842081,1003304,1386306,8/10/2022,23:30
1842082,1003402,1386306,8/10/2022,23:30
1842083,1003404,1386306,8/10/2022,23:30
1842084,1002694,1386307,8/11/2022,16:00
1842085,1003385,1386308,8/10/2022,21:00
1842086,1003385,1386309,8/11/2022,18:00
1842087,1003263,1386310,8/11/2022,17:00
1842088,1002564,1386311,8/11/2022,14:55
1842089,1002862,1386311,8/11/2022,14:40
1842090,1003454,1386311,8/11/2022,14:15
1842091,1002564,1386312,8/11/2022,1:00
1842092,1002862,1386312,8/11/2022,1:00
1842093,1003454,1386312,8/11/2022,1:00
1842094,1003366,1386313,8/11/2022,12:30
1842095,1003366,1386314,8/10/2022,22:30
1842096,1002305,1386315,8/11/2022,1:00
1842097,1001002,1386316,8/11/2022,14:00
1842098,1003383,1386316,8/11/2022,13:55
1842099,1003425,1386316,8/11/2022,13:50
1842100,1001002,1386317,8/10/2022,23:30
1842101,1003383,1386317,8/10/2022,23:30
1842102,1003425,1386317,8/10/2022,23:30
1842103,1003453,1386318,8/11/2022,14:30
1842104,1003453,1386319,8/11/2022,1:00
1842105,1003427,1386320,8/11/2022,17:00
1842106,1000658,1386321,8/11/2022,13:40
1842107,1003420,1386321,8/11/2022,13:20
1842108,1003421,1386321,8/11/2022,14:00
1842109,1000658,1386322,8/10/2022,23:30
1842110,1003421,1386322,8/10/2022,23:30
1842111,1003422,1386322,8/10/2022,23:30
1842112,1003414,1386323,8/11/2022,12:30
1842113,1003414,1386324,8/10/2022,22:30
1842114,1003441,1386325,8/11/2022,1:00
1842115,1002113,1386326,8/11/2022,13:40
1842116,1003403,1386326,8/11/2022,13:50
1842117,1003424,1386326,8/11/2022,13:30
1842118,1002113,1386327,8/10/2022,23:30
1842119,1003403,1386327,8/10/2022,23:30
1842120,1003424,1386327,8/10/2022,23:30
1842121,1000661,1386328,8/12/2022,14:00
1842122,1000662,1386328,8/12/2022,14:00
1842123,1002428,1386328,8/12/2022,14:00
1842124,1003351,1386328,8/12/2022,14:05
1842125,1000661,1386329,8/11/2022,23:30
1842126,1000662,1386329,8/11/2022,23:30
1842127,1002428,1386329,8/11/2022,23:30
1842128,1003351,1386329,8/11/2022,23:30
1842129,1002707,1386330,8/12/2022,14:00
1842130,1002707,1386331,8/11/2022,23:30
1842131,1003442,1386332,8/12/2022,13:00
1842132,1003442,1386333,8/11/2022,22:30
1842133,1003401,1386334,8/12/2022,13:05
1842134,1003422,1386334,8/12/2022,14:05
1842135,1003401,1386335,8/11/2022,23:30
1842136,1003420,1386335,8/11/2022,23:30
1842137,1003385,1386336,8/12/2022,17:00
1842138,1000591,1386337,8/12/2022,12:00
1842139,1000591,1386338,8/11/2022,22:30
1842140,1002115,1386339,8/12/2022,14:00
1842141,1003304,1386339,8/12/2022,14:15
1842142,1003402,1386339,8/12/2022,14:15
1842143,1003404,1386339,8/12/2022,14:15
1842144,1002115,1386340,8/11/2022,23:30
1842145,1003304,1386340,8/11/2022,23:30
1842146,1003402,1386340,8/11/2022,23:30
1842147,1003404,1386340,8/11/2022,23:30
1842148,1002694,1386341,8/12/2022,16:00
1842149,1003385,1386342,8/11/2022,21:00
1842150,1003385,1386343,8/12/2022,18:00
1842151,1003263,1386344,8/12/2022,17:00
1842152,1002564,1386345,8/12/2022,14:55
1842153,1002862,1386345,8/12/2022,14:40
1842154,1003454,1386345,8/12/2022,14:15
1842155,1002564,1386346,8/12/2022,1:00
1842156,1002862,1386346,8/12/2022,1:00
1842157,1003454,1386346,8/12/2022,1:00
1842158,1003366,1386347,8/12/2022,12:30
1842159,1003366,1386348,8/11/2022,22:30
1842160,1002305,1386349,8/12/2022,1:00
1842161,1001002,1386350,8/12/2022,14:00
1842162,1003383,1386350,8/12/2022,13:55
1842163,1003425,1386350,8/12/2022,13:50
1842164,1001002,1386351,8/11/2022,23:30
1842165,1003383,1386351,8/11/2022,23:30
1842166,1003425,1386351,8/11/2022,23:30
1842167,1003453,1386352,8/12/2022,14:30
1842168,1003453,1386353,8/12/2022,1:00
1842169,1003427,1386354,8/12/2022,17:00
1842170,1000658,1386355,8/12/2022,13:40
1842171,1003420,1386355,8/12/2022,13:20
1842172,1003421,1386355,8/12/2022,14:00
1842173,1000658,1386356,8/11/2022,23:30
1842174,1003421,1386356,8/11/2022,23:30
1842175,1003422,1386356,8/11/2022,23:30
1842176,1003414,1386357,8/12/2022,12:30
1842177,1003414,1386358,8/11/2022,22:30
1842178,1003441,1386359,8/12/2022,1:00
1842179,1002113,1386360,8/12/2022,13:40
1842180,1003403,1386360,8/12/2022,13:50
1842181,1003424,1386360,8/12/2022,13:30
1842182,1002113,1386361,8/11/2022,23:30
1842183,1003403,1386361,8/11/2022,23:30
1842184,1003424,1386361,8/11/2022,23:30
1842185,1000661,1386362,8/13/2022,14:00
1842186,1000662,1386362,8/13/2022,14:00
1842187,1002428,1386362,8/13/2022,14:00
1842188,1003351,1386362,8/13/2022,14:05
1842189,1000661,1386363,8/12/2022,23:30
1842190,1000662,1386363,8/12/2022,23:30
1842191,1002428,1386363,8/12/2022,23:30
1842192,1003351,1386363,8/12/2022,23:30
1842193,1002707,1386364,8/13/2022,14:00
1842194,1002707,1386365,8/12/2022,23:30
1842195,1003442,1386366,8/13/2022,13:00
1842196,1003442,1386367,8/12/2022,22:30
1842197,1003401,1386368,8/13/2022,13:05
1842198,1003422,1386368,8/13/2022,14:05
1842199,1003401,1386369,8/12/2022,23:30
1842200,1003420,1386369,8/12/2022,23:30
1842201,1003385,1386370,8/13/2022,17:00
1842202,1000591,1386371,8/13/2022,12:00
1842203,1000591,1386372,8/12/2022,22:30
1842204,1002115,1386373,8/13/2022,14:00
1842205,1003304,1386373,8/13/2022,14:15
1842206,1003402,1386373,8/13/2022,14:15
1842207,1003404,1386373,8/13/2022,14:15
1842208,1002115,1386374,8/12/2022,23:30
1842209,1003304,1386374,8/12/2022,23:30
1842210,1003402,1386374,8/12/2022,23:30
1842211,1003404,1386374,8/12/2022,23:30
1842212,1002694,1386375,8/13/2022,16:00
1842213,1003385,1386376,8/12/2022,21:00
1842214,1003385,1386377,8/13/2022,18:00
1842215,1003263,1386378,8/13/2022,17:00
1842216,1002564,1386379,8/13/2022,14:55
1842217,1002862,1386379,8/13/2022,14:40
1842218,1003454,1386379,8/13/2022,14:15
1842219,1002564,1386380,8/13/2022,1:00
1842220,1002862,1386380,8/13/2022,1:00
1842221,1003454,1386380,8/13/2022,1:00
1842222,1003366,1386381,8/13/2022,12:30
1842223,1003366,1386382,8/12/2022,22:30
1842224,1002305,1386383,8/13/2022,1:00
1842225,1001002,1386384,8/13/2022,14:00
1842226,1003383,1386384,8/13/2022,13:55
1842227,1003425,1386384,8/13/2022,13:50
1842228,1001002,1386385,8/12/2022,23:30
1842229,1003383,1386385,8/12/2022,23:30
1842230,1003425,1386385,8/12/2022,23:30
1842231,1003453,1386386,8/13/2022,14:30
1842232,1003453,1386387,8/13/2022,1:00
1842233,1003427,1386388,8/13/2022,17:00
1842234,1000658,1386389,8/13/2022,13:40
1842235,1003420,1386389,8/13/2022,13:20
1842236,1003421,1386389,8/13/2022,14:00
1842237,1000658,1386390,8/12/2022,23:30
1842238,1003421,1386390,8/12/2022,23:30
1842239,1003422,1386390,8/12/2022,23:30
1842240,1003414,1386391,8/13/2022,12:30
1842241,1003414,1386392,8/12/2022,22:30
1842242,1003441,1386393,8/13/2022,1:00
1842243,1002113,1386394,8/13/2022,13:40
1842244,1003403,1386394,8/13/2022,13:50
1842245,1003424,1386394,8/13/2022,13:30
1842246,1002113,1386395,8/12/2022,23:30
1842247,1003403,1386395,8/12/2022,23:30
1842248,1003424,1386395,8/12/2022,23:30
1842249,1000591,1386396,8/10/2022,9:15
1842250,1000591,1386397,8/9/2022,21:00
1842252,1000591,1386398,8/10/2022,19:30
1842253,1000591,1386399,8/11/2022,9:15
1842254,1000591,1386400,8/11/2022,19:30
1842255,1000591,1386401,8/12/2022,9:15
1842256,1000591,1386402,8/12/2022,19:30
1842257,1000661,1386403,8/16/2022,14:00
1842258,1000662,1386403,8/16/2022,14:00
1842259,1002428,1386403,8/16/2022,14:00
1842260,1003351,1386403,8/16/2022,14:05
1842261,1000661,1386404,8/15/2022,23:30
1842262,1000662,1386404,8/15/2022,23:30
1842263,1002428,1386404,8/15/2022,23:30
1842264,1003351,1386404,8/15/2022,23:30
1842265,1002707,1386405,8/16/2022,14:00
1842266,1002707,1386406,8/15/2022,23:30
1842267,1003442,1386407,8/16/2022,13:00
1842268,1003442,1386408,8/15/2022,22:30
1842269,1003401,1386409,8/16/2022,13:05
1842270,1003422,1386409,8/16/2022,14:05
1842271,1003401,1386410,8/15/2022,23:30
1842272,1003420,1386410,8/15/2022,23:30
1842273,1003385,1386411,8/16/2022,17:00
1842274,1000591,1386412,8/16/2022,9:15
1842275,1000591,1386413,8/16/2022,19:30
1842276,1002115,1386414,8/16/2022,14:00
1842277,1003304,1386414,8/16/2022,14:15
1842278,1003402,1386414,8/16/2022,14:15
1842279,1003404,1386414,8/16/2022,14:15
1842280,1002115,1386415,8/15/2022,23:30
1842281,1003304,1386415,8/15/2022,23:30
1842282,1003402,1386415,8/15/2022,23:30
1842283,1003404,1386415,8/15/2022,23:30
1842284,1002694,1386416,8/16/2022,16:00
1842285,1003385,1386417,8/15/2022,21:00
1842286,1003385,1386418,8/16/2022,18:00
1842287,1003263,1386419,8/16/2022,17:00
1842288,1002564,1386420,8/16/2022,14:55
1842289,1002862,1386420,8/16/2022,14:40
1842290,1003454,1386420,8/16/2022,14:15
1842291,1002564,1386421,8/16/2022,1:00
1842292,1002862,1386421,8/16/2022,1:00
1842293,1003454,1386421,8/16/2022,1:00
1842294,1003366,1386422,8/16/2022,12:30
1842295,1003366,1386423,8/15/2022,22:30
1842296,1002305,1386424,8/16/2022,1:00
1842297,1001002,1386425,8/16/2022,14:00
1842298,1003383,1386425,8/16/2022,13:55
1842299,1003425,1386425,8/16/2022,13:50
1842300,1001002,1386426,8/15/2022,23:30
1842301,1003383,1386426,8/15/2022,23:30
1842302,1003425,1386426,8/15/2022,23:30
1842303,1003453,1386427,8/16/2022,14:30
1842304,1003453,1386428,8/16/2022,1:00
1842305,1003427,1386429,8/16/2022,17:00
1842306,1000658,1386430,8/16/2022,13:40
1842307,1003420,1386430,8/16/2022,13:20
1842308,1003421,1386430,8/16/2022,14:00
1842309,1000658,1386431,8/15/2022,23:30
1842310,1003421,1386431,8/15/2022,23:30
1842311,1003422,1386431,8/15/2022,23:30
1842312,1003414,1386432,8/16/2022,12:30
1842313,1003414,1386433,8/15/2022,22:30
1842314,1003441,1386434,8/16/2022,1:00
1842315,1002113,1386435,8/16/2022,13:40
1842316,1003403,1386435,8/16/2022,13:50
1842317,1003424,1386435,8/16/2022,13:30
1842318,1002113,1386436,8/15/2022,23:30
1842319,1003403,1386436,8/15/2022,23:30
1842320,1003424,1386436,8/15/2022,23:30
1842321,1000661,1386437,8/17/2022,14:00
1842322,1000662,1386437,8/17/2022,14:00
1842323,1002428,1386437,8/17/2022,14:00
1842324,1003351,1386437,8/17/2022,14:05
1842325,1000661,1386438,8/16/2022,23:30
1842326,1000662,1386438,8/16/2022,23:30
1842327,1002428,1386438,8/16/2022,23:30
1842328,1003351,1386438,8/16/2022,23:30
1842329,1002707,1386439,8/17/2022,14:00
1842330,1002707,1386440,8/16/2022,23:30
1842331,1003442,1386441,8/17/2022,13:00
1842332,1003442,1386442,8/16/2022,22:30
1842333,1003401,1386443,8/17/2022,13:05
1842334,1003422,1386443,8/17/2022,14:05
1842335,1003401,1386444,8/16/2022,23:30
1842336,1003420,1386444,8/16/2022,23:30
1842337,1003385,1386445,8/17/2022,17:00
1842338,1000591,1386446,8/17/2022,9:15
1842339,1000591,1386447,8/17/2022,19:30
1842340,1002115,1386448,8/17/2022,14:00
1842341,1003304,1386448,8/17/2022,14:15
1842342,1003402,1386448,8/17/2022,14:15
1842343,1003404,1386448,8/17/2022,14:15
1842344,1002115,1386449,8/16/2022,23:30
1842345,1003304,1386449,8/16/2022,23:30
1842346,1003402,1386449,8/16/2022,23:30
1842347,1003404,1386449,8/16/2022,23:30
1842348,1002694,1386450,8/17/2022,16:00
1842349,1003385,1386451,8/16/2022,21:00
1842350,1003385,1386452,8/17/2022,18:00
1842351,1003263,1386453,8/17/2022,17:00
1842352,1002564,1386454,8/17/2022,14:55
1842353,1002862,1386454,8/17/2022,14:40
1842354,1003454,1386454,8/17/2022,14:15
1842355,1002564,1386455,8/17/2022,1:00
1842356,1002862,1386455,8/17/2022,1:00
1842357,1003454,1386455,8/17/2022,1:00
1842358,1003366,1386456,8/17/2022,12:30
1842359,1003366,1386457,8/16/2022,22:30
1842360,1002305,1386458,8/17/2022,1:00
1842361,1001002,1386459,8/17/2022,14:00
1842362,1003383,1386459,8/17/2022,13:55
1842363,1003425,1386459,8/17/2022,13:50
1842364,1001002,1386460,8/16/2022,23:30
1842365,1003383,1386460,8/16/2022,23:30
1842366,1003425,1386460,8/16/2022,23:30
1842367,1003453,1386461,8/17/2022,14:30
1842368,1003453,1386462,8/17/2022,1:00
1842369,1003427,1386463,8/17/2022,17:00
1842370,1000658,1386464,8/17/2022,13:40
1842371,1003420,1386464,8/17/2022,13:20
1842372,1003421,1386464,8/17/2022,14:00
1842373,1000658,1386465,8/16/2022,23:30
1842374,1003421,1386465,8/16/2022,23:30
1842375,1003422,1386465,8/16/2022,23:30
1842376,1003414,1386466,8/17/2022,12:30
1842377,1003414,1386467,8/16/2022,22:30
1842378,1003441,1386468,8/17/2022,1:00
1842379,1002113,1386469,8/17/2022,13:40
1842380,1003403,1386469,8/17/2022,13:50
1842381,1003424,1386469,8/17/2022,13:30
1842382,1002113,1386470,8/16/2022,23:30
1842383,1003403,1386470,8/16/2022,23:30
1842384,1003424,1386470,8/16/2022,23:30
1842385,1000661,1386471,8/18/2022,14:00
1842386,1000662,1386471,8/18/2022,14:00
1842387,1002428,1386471,8/18/2022,14:00
1842388,1003351,1386471,8/18/2022,14:05
1842389,1000661,1386472,8/17/2022,23:30
1842390,1000662,1386472,8/17/2022,23:30
1842391,1002428,1386472,8/17/2022,23:30
1842392,1003351,1386472,8/17/2022,23:30
1842393,1002707,1386473,8/18/2022,14:00
1842394,1002707,1386474,8/17/2022,23:30
1842395,1003442,1386475,8/18/2022,13:00
1842396,1003442,1386476,8/17/2022,22:30
1842397,1003401,1386477,8/18/2022,13:05
1842398,1003422,1386477,8/18/2022,14:05
1842399,1003401,1386478,8/17/2022,23:30
1842400,1003420,1386478,8/17/2022,23:30
1842401,1003385,1386479,8/18/2022,17:00
1842402,1000591,1386480,8/18/2022,9:15
1842403,1000591,1386481,8/18/2022,19:30
1842404,1002115,1386482,8/18/2022,14:00
1842405,1003304,1386482,8/18/2022,14:15
1842406,1003402,1386482,8/18/2022,14:15
1842407,1003404,1386482,8/18/2022,14:15
1842408,1002115,1386483,8/17/2022,23:30
1842409,1003304,1386483,8/17/2022,23:30
1842410,1003402,1386483,8/17/2022,23:30
1842411,1003404,1386483,8/17/2022,23:30
1842412,1002694,1386484,8/18/2022,16:00
1842413,1003385,1386485,8/17/2022,21:00
1842414,1003385,1386486,8/18/2022,18:00
1842415,1003263,1386487,8/18/2022,17:00
1842416,1002564,1386488,8/18/2022,14:55
1842417,1002862,1386488,8/18/2022,14:40
1842418,1003454,1386488,8/18/2022,14:15
1842419,1002564,1386489,8/18/2022,1:00
1842420,1002862,1386489,8/18/2022,1:00
1842421,1003454,1386489,8/18/2022,1:00
1842422,1003366,1386490,8/18/2022,12:30
1842423,1003366,1386491,8/17/2022,22:30
1842424,1002305,1386492,8/18/2022,1:00
1842425,1001002,1386493,8/18/2022,14:00
1842426,1003383,1386493,8/18/2022,13:55
1842427,1003425,1386493,8/18/2022,13:50
1842428,1001002,1386494,8/17/2022,23:30
1842429,1003383,1386494,8/17/2022,23:30
1842430,1003425,1386494,8/17/2022,23:30
1842431,1003453,1386495,8/18/2022,14:30
1842432,1003453,1386496,8/18/2022,1:00
1842433,1003427,1386497,8/18/2022,17:00
1842434,1000658,1386498,8/18/2022,13:40
1842435,1003420,1386498,8/18/2022,13:20
1842436,1003421,1386498,8/18/2022,14:00
1842437,1000658,1386499,8/17/2022,23:30
1842438,1003421,1386499,8/17/2022,23:30
1842439,1003422,1386499,8/17/2022,23:30
1842440,1003414,1386500,8/18/2022,12:30
1842441,1003414,1386501,8/17/2022,22:30
1842442,1003441,1386502,8/18/2022,1:00
1842443,1002113,1386503,8/18/2022,13:40
1842444,1003403,1386503,8/18/2022,13:50
1842445,1003424,1386503,8/18/2022,13:30
1842446,1002113,1386504,8/17/2022,23:30
1842447,1003403,1386504,8/17/2022,23:30
1842448,1003424,1386504,8/17/2022,23:30
1842449,1000661,1386505,8/19/2022,14:00
1842450,1000662,1386505,8/19/2022,14:00
1842451,1002428,1386505,8/19/2022,14:00
1842452,1003351,1386505,8/19/2022,14:05
1842453,1000661,1386506,8/18/2022,23:30
1842454,1000662,1386506,8/18/2022,23:30
1842455,1002428,1386506,8/18/2022,23:30
1842456,1003351,1386506,8/18/2022,23:30
1842457,1002707,1386507,8/19/2022,14:00
1842458,1002707,1386508,8/18/2022,23:30
1842459,1003442,1386509,8/19/2022,13:00
1842460,1003442,1386510,8/18/2022,22:30
1842461,1003401,1386511,8/19/2022,13:05
1842462,1003422,1386511,8/19/2022,14:05
1842463,1003401,1386512,8/18/2022,23:30
1842464,1003420,1386512,8/18/2022,23:30
1842465,1003385,1386513,8/19/2022,17:00
1842466,1000591,1386514,8/19/2022,9:15
1842467,1000591,1386515,8/19/2022,19:30
1842468,1002115,1386516,8/19/2022,14:00
1842469,1003304,1386516,8/19/2022,14:15
1842470,1003402,1386516,8/19/2022,14:15
1842471,1003404,1386516,8/19/2022,14:15
1842472,1002115,1386517,8/18/2022,23:30
1842473,1003304,1386517,8/18/2022,23:30
1842474,1003402,1386517,8/18/2022,23:30
1842475,1003404,1386517,8/18/2022,23:30
1842476,1002694,1386518,8/19/2022,16:00
1842477,1003385,1386519,8/18/2022,21:00
1842478,1003385,1386520,8/19/2022,18:00
1842479,1003263,1386521,8/19/2022,17:00
1842480,1002564,1386522,8/19/2022,14:55
1842481,1002862,1386522,8/19/2022,14:40
1842482,1003454,1386522,8/19/2022,14:15
1842483,1002564,1386523,8/19/2022,1:00
1842484,1002862,1386523,8/19/2022,1:00
1842485,1003454,1386523,8/19/2022,1:00
1842486,1003366,1386524,8/19/2022,12:30
1842487,1003366,1386525,8/18/2022,22:30
1842488,1002305,1386526,8/19/2022,1:00
1842489,1001002,1386527,8/19/2022,14:00
1842490,1003383,1386527,8/19/2022,13:55
1842491,1003425,1386527,8/19/2022,13:50
1842492,1001002,1386528,8/18/2022,23:30
1842493,1003383,1386528,8/18/2022,23:30
1842494,1003425,1386528,8/18/2022,23:30
1842495,1003453,1386529,8/19/2022,14:30
1842496,1003453,1386530,8/19/2022,1:00
1842497,1003427,1386531,8/19/2022,17:00
1842498,1000658,1386532,8/19/2022,13:40
1842499,1003420,1386532,8/19/2022,13:20
1842500,1003421,1386532,8/19/2022,14:00
1842501,1000658,1386533,8/18/2022,23:30
1842502,1003421,1386533,8/18/2022,23:30
1842503,1003422,1386533,8/18/2022,23:30
1842504,1003414,1386534,8/19/2022,12:30
1842505,1003414,1386535,8/18/2022,22:30
1842506,1003441,1386536,8/19/2022,1:00
1842507,1002113,1386537,8/19/2022,13:40
1842508,1003403,1386537,8/19/2022,13:50
1842509,1003424,1386537,8/19/2022,13:30
1842510,1002113,1386538,8/18/2022,23:30
1842511,1003403,1386538,8/18/2022,23:30
1842512,1003424,1386538,8/18/2022,23:30
1842513,1000661,1386539,8/20/2022,14:00
1842514,1000662,1386539,8/20/2022,14:00
1842515,1002428,1386539,8/20/2022,14:00
1842516,1003351,1386539,8/20/2022,14:05
1842517,1000661,1386540,8/19/2022,23:30
1842518,1000662,1386540,8/19/2022,23:30
1842519,1002428,1386540,8/19/2022,23:30
1842520,1003351,1386540,8/19/2022,23:30
1842521,1002707,1386541,8/20/2022,14:00
1842522,1002707,1386542,8/19/2022,23:30
1842523,1003442,1386543,8/20/2022,13:00
1842524,1003442,1386544,8/19/2022,22:30
1842525,1003401,1386545,8/20/2022,13:05
1842526,1003422,1386545,8/20/2022,14:05
1842527,1003401,1386546,8/19/2022,23:30
1842528,1003420,1386546,8/19/2022,23:30
1842529,1003385,1386547,8/20/2022,17:00
1842530,1000591,1386548,8/20/2022,9:15
1842531,1000591,1386549,8/20/2022,19:30
1842532,1002115,1386550,8/20/2022,14:00
1842533,1003304,1386550,8/20/2022,14:15
1842534,1003402,1386550,8/20/2022,14:15
1842535,1003404,1386550,8/20/2022,14:15
1842536,1002115,1386551,8/19/2022,23:30
1842537,1003304,1386551,8/19/2022,23:30
1842538,1003402,1386551,8/19/2022,23:30
1842539,1003404,1386551,8/19/2022,23:30
1842540,1002694,1386552,8/20/2022,16:00
1842541,1003385,1386553,8/19/2022,21:00
1842542,1003385,1386554,8/20/2022,18:00
1842543,1003263,1386555,8/20/2022,17:00
1842544,1002564,1386556,8/20/2022,14:55
1842545,1002862,1386556,8/20/2022,14:40
1842546,1003454,1386556,8/20/2022,14:15
1842547,1002564,1386557,8/20/2022,1:00
1842548,1002862,1386557,8/20/2022,1:00
1842549,1003454,1386557,8/20/2022,1:00
1842550,1003366,1386558,8/20/2022,12:30
1842551,1003366,1386559,8/19/2022,22:30
1842552,1002305,1386560,8/20/2022,1:00
1842553,1001002,1386561,8/20/2022,14:00
1842554,1003383,1386561,8/20/2022,13:55
1842555,1003425,1386561,8/20/2022,13:50
1842556,1001002,1386562,8/19/2022,23:30
1842557,1003383,1386562,8/19/2022,23:30
1842558,1003425,1386562,8/19/2022,23:30
1842559,1003453,1386563,8/20/2022,14:30
1842560,1003453,1386564,8/20/2022,1:00
1842561,1003427,1386565,8/20/2022,17:00
1842562,1000658,1386566,8/20/2022,13:40
1842563,1003420,1386566,8/20/2022,13:20
1842564,1003421,1386566,8/20/2022,14:00
1842565,1000658,1386567,8/19/2022,23:30
1842566,1003421,1386567,8/19/2022,23:30
1842567,1003422,1386567,8/19/2022,23:30
1842568,1003414,1386568,8/20/2022,12:30
1842569,1003414,1386569,8/19/2022,22:30
1842570,1003441,1386570,8/20/2022,1:00
1842571,1002113,1386571,8/20/2022,13:40
1842572,1003403,1386571,8/20/2022,13:50
1842573,1003424,1386571,8/20/2022,13:30
1842574,1002113,1386572,8/19/2022,23:30
1842575,1003403,1386572,8/19/2022,23:30
1842576,1003424,1386572,8/19/2022,23:30
1842577,1000661,1386573,8/15/2022,14:00
1842578,1000662,1386573,8/15/2022,14:00
1842579,1002428,1386573,8/15/2022,14:00
1842580,1003351,1386573,8/15/2022,14:05
1842581,1000661,1386574,8/14/2022,23:30
1842582,1000662,1386574,8/14/2022,23:30
1842583,1002428,1386574,8/14/2022,23:30
1842584,1003351,1386574,8/14/2022,23:30
1842585,1002707,1386575,8/15/2022,14:00
1842586,1002707,1386576,8/14/2022,23:30
1842587,1003442,1386577,8/15/2022,13:00
1842588,1003442,1386578,8/14/2022,22:30
1842589,1003401,1386579,8/15/2022,13:05
1842590,1003422,1386579,8/15/2022,14:05
1842591,1003401,1386580,8/14/2022,23:30
1842592,1003420,1386580,8/14/2022,23:30
1842593,1003385,1386581,8/15/2022,17:00
1842594,1000591,1386582,8/15/2022,9:15
1842595,1000591,1386583,8/15/2022,19:30
1842596,1002115,1386584,8/15/2022,14:00
1842597,1003304,1386584,8/15/2022,14:15
1842598,1003402,1386584,8/15/2022,14:15
1842599,1003404,1386584,8/15/2022,14:15
1842600,1002115,1386585,8/14/2022,23:30
1842601,1003304,1386585,8/14/2022,23:30
1842602,1003402,1386585,8/14/2022,23:30
1842603,1003404,1386585,8/14/2022,23:30
1842604,1002694,1386586,8/15/2022,16:00
1842605,1003385,1386587,8/14/2022,21:00
1842606,1003385,1386588,8/15/2022,18:00
1842607,1003263,1386589,8/15/2022,17:00
1842608,1002564,1386590,8/15/2022,14:55
1842609,1002862,1386590,8/15/2022,14:40
1842610,1003454,1386590,8/15/2022,14:15
1842611,1002564,1386591,8/15/2022,1:00
1842612,1002862,1386591,8/15/2022,1:00
1842613,1003454,1386591,8/15/2022,1:00
1842614,1003366,1386592,8/15/2022,12:30
1842615,1003366,1386593,8/14/2022,22:30
1842616,1002305,1386594,8/15/2022,1:00
1842617,1001002,1386595,8/15/2022,14:00
1842618,1003383,1386595,8/15/2022,13:55
1842619,1003425,1386595,8/15/2022,13:50
1842620,1001002,1386596,8/14/2022,23:30
1842621,1003383,1386596,8/14/2022,23:30
1842622,1003425,1386596,8/14/2022,23:30
1842623,1003453,1386597,8/15/2022,14:30
1842624,1003453,1386598,8/15/2022,1:00
1842625,1003427,1386599,8/15/2022,17:00
1842626,1000658,1386600,8/15/2022,13:40
1842627,1003420,1386600,8/15/2022,13:20
1842628,1003421,1386600,8/15/2022,14:00
1842629,1000658,1386601,8/14/2022,23:30
1842630,1003421,1386601,8/14/2022,23:30
1842631,1003422,1386601,8/14/2022,23:30
1842632,1003414,1386602,8/15/2022,12:30
1842633,1003414,1386603,8/14/2022,22:30
1842634,1003441,1386604,8/15/2022,1:00
1842635,1002113,1386605,8/15/2022,13:40
1842636,1003403,1386605,8/15/2022,13:50
