id,identifier,trip_date,vehicle_id,driver_id
1381498,B Narayanpura,04/20/22,1000199,1000337
1381499,B Narayanpura,04/20/22,1000199,1000337
1381500,BTM Layout,04/20/22,1000233,1000263
1381501,BTM Layout,04/20/22,1000275,1000384
1381502,Chinapnalli,04/20/22,1000276,1000428
1381503,Chinapnalli,04/20/22,1000233,1000263
1381504,Doddanakundi,04/20/22,1000176,1000301
1381505,Doddanakundi,04/20/22,1000176,1000301
1381506,HAL,04/20/22,1000231,1000382
1381507,Hebbal,04/20/22,1000108,1000296
1381508,Hebbal,04/20/22,1000231,1000382
1381509,HSR Layout,04/20/22,1000265,1000417
1381510,HSR Layout,04/19/22,1000265,1000417
1381511,HSR Layout,04/20/22,1000265,1000417
1381512,HSR Layout,04/20/22,1000265,1000417
1381513,HSR Layout,04/20/22,1000233,1000263
1381514,Hulimavu,04/19/22,1000275,1000384
1381515,Kammanahalli,04/19/22,1000231,1000382
1381516,Kempapura,04/20/22,1000231,1000382
1381517,Kempapura,04/20/22,1000231,1000382
1381518,Koramangala,04/20/22,1000233,1000263
1381519,Kudulu,04/20/22,1000233,1000263
1381520,Kundanalli,04/20/22,1000265,1000417
1381521,Kundanalli,04/19/22,1000265,1000417
1381522,Majestic Railway Station,04/20/22,1000225,1000372
1381523,Majestic Railway Station,04/20/22,1000225,1000372
1381524,T C Palya,04/20/22,1000233,1000263
1381525,T C Palya,04/19/22,1000275,1000384
1381526,Tatanagar,04/20/22,1000225,1000372
1381527,Tatanagar,04/19/22,1000225,1000372
1381528,Whitefield,04/20/22,1000274,1000427
1381529,Whitefield,04/19/22,1000274,1000427
1381530,Whitefield,04/19/22,1000233,1000263
1381884,MG Road,04/20/22,1000233,1000263
1381900,Begur,04/20/22,1000199,1000337
1381837,Yelahanka,04/19/22,1000231,1000382
1381838,Kudulu,04/18/22,1000233,1000263
1381839,Gottigere,04/19/22,1000233,1000263
1381840,JP Nagar To Whitefield,04/19/22,1000233,1000263
1381841,Begur,04/18/22,1000275,1000384
1381842,JP Nagar,04/19/22,1000275,1000384
1381843,Whitefield,04/19/22,1000275,1000384
1381844,Nagharbavi,04/19/22,1000275,1000384
1381845,Begur,04/19/22,1000275,1000384
1381881,MG Road,04/19/22,1000233,1000263
1381882,MG Road,04/19/22,1000233,1000263
1381883,MG Road,04/19/22,1000233,1000263
1381915,Kammanahalli,04/19/22,1000231,1000382
1381465,B Narayanpura,04/19/22,1000199,1000337
1381466,B Narayanpura,04/19/22,1000199,1000337
1381467,BTM Layout,04/19/22,1000275,1000384
1381468,BTM Layout,04/19/22,1000275,1000384
1381469,Chinapnalli,04/19/22,1000276,1000428
1381470,Chinapnalli,04/19/22,1000276,1000428
1381471,Doddanakundi,04/19/22,1000176,1000301
1381472,Doddanakundi,04/19/22,1000176,1000301
1381473,HAL,04/19/22,1000231,1000382
1381474,Hebbal,04/19/22,1000274,1000427
1381475,Hebbal,04/19/22,1000108,1000296
1381476,HSR Layout,04/19/22,1000265,1000417
1381477,HSR Layout,04/18/22,1000108,1000296
1381478,HSR Layout,04/19/22,1000265,1000417
1381479,HSR Layout,04/19/22,1000265,1000417
1381480,HSR Layout,04/19/22,1000233,1000263
1381481,Hulimavu,04/18/22,1000233,1000263
1381482,Kammanahalli,04/18/22,1000231,1000382
1381483,Kempapura,04/19/22,1000231,1000382
1381484,Kempapura,04/19/22,1000231,1000382
1381485,Koramangala,04/19/22,1000233,1000263
1381486,Kudulu,04/19/22,1000233,1000263
1381487,Kundanalli,04/19/22,1000265,1000417
1381488,Kundanalli,04/18/22,1000233,1000263
1381489,Majestic Railway Station,04/19/22,1000225,1000372
1381490,Majestic Railway Station,04/19/22,1000225,1000372
1381491,T C Palya,04/19/22,1000275,1000384
1381492,T C Palya,04/18/22,1000275,1000384
1381493,Tatanagar,04/19/22,1000225,1000372
1381494,Tatanagar,04/18/22,1000225,1000372
1381495,Whitefield,04/19/22,1000274,1000427
1381496,Whitefield,04/18/22,1000274,1000427
1381497,Whitefield,04/18/22,1000233,1000263
1381432,B Narayanpura,04/18/22,1000199,1000337
1381433,B Narayanpura,04/18/22,1000233,1000263
1381434,BTM Layout,04/18/22,1000275,1000384
1381435,BTM Layout,04/18/22,1000231,1000382
1381436,Chinapnalli,04/18/22,1000276,1000428
1381437,Chinapnalli,04/18/22,1000276,1000428
1381438,Doddanakundi,04/18/22,1000176,1000301
1381439,Doddanakundi,04/18/22,1000176,1000301
1381440,HAL,04/18/22,1000231,1000382
1381441,Hebbal,04/18/22,1000108,1000296
1381442,Hebbal,04/18/22,1000274,1000427
1381443,HSR Layout,04/18/22,1000108,1000296
1381444,HSR Layout,04/17/22,1000233,1000263
1381445,HSR Layout,04/18/22,1000265,1000417
1381446,HSR Layout,04/18/22,1000233,1000263
1381447,HSR Layout,04/18/22,1000233,1000263
1381448,Hulimavu,04/17/22,1000233,1000263
1381449,Kammanahalli,04/17/22,1000265,1000417
1381450,Kempapura,04/18/22,1000231,1000382
1381451,Kempapura,04/18/22,1000265,1000417
1381452,Koramangala,04/18/22,1000233,1000263
1381453,Kudulu,04/18/22,1000233,1000263
1381454,Kundanalli,04/18/22,1000233,1000263
1381455,Kundanalli,04/17/22,1000233,1000263
1381456,Majestic Railway Station,04/18/22,1000225,1000372
1381457,Majestic Railway Station,04/18/22,1000225,1000372
1381458,T C Palya,04/18/22,1000275,1000384
1381459,T C Palya,04/17/22,1000231,1000382
1381460,Tatanagar,04/18/22,1000225,1000372
1381461,Tatanagar,04/17/22,1000233,1000263
1381462,Whitefield,04/18/22,1000274,1000427
1381463,Whitefield,04/17/22,1000233,1000263
1381464,Whitefield,04/17/22,1000233,1000263
1381836,Whitefield,04/18/22,1000108,1000296
1381914,Kammanahalli,04/18/22,1000231,1000382
1380989,B Narayanpura,04/16/22,1000265,1000417
1380990,B Narayanpura,04/16/22,1000265,1000417
1380991,BTM Layout,04/16/22,1000231,1000382
1380992,BTM Layout,04/16/22,1000231,1000382
1380993,Chinapnalli,04/16/22,1000276,1000428
1380994,Chinapnalli,04/16/22,1000276,1000428
1380995,Doddanakundi,04/16/22,1000176,1000301
1380996,Doddanakundi,04/16/22,1000176,1000301
1380997,HAL,04/16/22,1000233,1000263
1380998,Hebbal,04/16/22,1000274,1000427
1380999,Hebbal,04/16/22,1000274,1000427
1381000,HSR Layout,04/16/22,1000233,1000263
1381001,HSR Layout,04/15/22,1000233,1000263
1381002,HSR Layout,04/16/22,1000233,1000263
1381003,HSR Layout,04/16/22,1000233,1000263
1381004,HSR Layout,04/16/22,1000233,1000263
1381005,Hulimavu,04/15/22,1000233,1000263
1381006,Kammanahalli,04/15/22,1000231,1000382
1381007,Koramangala,04/16/22,1000233,1000263
1381008,Kudulu,04/16/22,1000233,1000263
1381009,Kundanalli,04/16/22,1000233,1000263
1381010,Kundanalli,04/15/22,1000233,1000263
1381011,T C Palya,04/16/22,1000231,1000382
1381012,T C Palya,04/15/22,1000231,1000382
1381013,Tatanagar,04/16/22,1000233,1000263
1381014,Tatanagar,04/15/22,1000233,1000263
1381015,Whitefield,04/16/22,1000233,1000263
1381016,Whitefield,04/15/22,1000233,1000263
1381017,Whitefield,04/15/22,1000233,1000263
1381201,B Narayanpura,04/16/22,1000265,1000417
1381202,B Narayanpura,04/16/22,1000265,1000417
1381203,BTM Layout,04/16/22,1000231,1000382
1381204,BTM Layout,04/16/22,1000231,1000382
1381205,Chinapnalli,04/16/22,1000276,1000428
1381206,Chinapnalli,04/16/22,1000276,1000428
1381207,Doddanakundi,04/16/22,1000176,1000301
1381208,Doddanakundi,04/16/22,1000176,1000301
1381209,HAL,04/16/22,1000233,1000263
1381210,Hebbal,04/16/22,1000274,1000427
1381211,Hebbal,04/16/22,1000274,1000427
1381212,HSR Layout,04/16/22,1000233,1000263
1381213,HSR Layout,04/15/22,1000233,1000263
1381214,HSR Layout,04/16/22,1000233,1000263
1381215,HSR Layout,04/16/22,1000233,1000263
1381216,HSR Layout,04/16/22,1000233,1000263
1381217,Hulimavu,04/15/22,1000233,1000263
1381218,Kammanahalli,04/15/22,1000231,1000382
1381219,Kempapura,04/16/22,1000265,1000417
1381220,Kempapura,04/16/22,1000265,1000417
1381221,Koramangala,04/16/22,1000233,1000263
1381222,Kudulu,04/16/22,1000233,1000263
1381223,Kundanalli,04/16/22,1000233,1000263
1381224,Kundanalli,04/15/22,1000233,1000263
1381225,Majestic Railway Station,04/16/22,1000225,1000372
1381226,Majestic Railway Station,04/16/22,1000225,1000372
1381227,T C Palya,04/16/22,1000231,1000382
1381228,T C Palya,04/15/22,1000231,1000382
1381229,Tatanagar,04/16/22,1000233,1000263
1381230,Tatanagar,04/15/22,1000233,1000263
1381231,Whitefield,04/16/22,1000233,1000263
1381232,Whitefield,04/15/22,1000233,1000263
1381233,Whitefield,04/15/22,1000233,1000263
1381399,B Narayanpura,04/16/22,1000265,1000417
1381400,B Narayanpura,04/16/22,1000199,1000337
1381401,BTM Layout,04/16/22,1000231,1000382
1381402,BTM Layout,04/16/22,1000231,1000382
1381403,Chinapnalli,04/16/22,1000276,1000428
1381404,Chinapnalli,04/16/22,1000276,1000428
1381405,Doddanakundi,04/16/22,1000176,1000301
1381406,Doddanakundi,04/16/22,1000176,1000301
1381407,HAL,04/16/22,1000233,1000263
1381408,Hebbal,04/16/22,1000274,1000427
1381409,Hebbal,04/16/22,1000108,1000296
1381410,HSR Layout,04/16/22,1000233,1000263
1381411,HSR Layout,04/15/22,1000108,1000296
1381412,HSR Layout,04/16/22,1000233,1000263
1381413,HSR Layout,04/16/22,1000233,1000263
1381414,HSR Layout,04/16/22,1000233,1000263
1381415,Hulimavu,04/15/22,1000233,1000263
1381416,Kammanahalli,04/15/22,1000265,1000417
1381417,Kempapura,04/16/22,1000265,1000417
1381418,Kempapura,04/16/22,1000265,1000417
1381419,Koramangala,04/16/22,1000233,1000263
1381420,Kudulu,04/16/22,1000233,1000263
1381421,Kundanalli,04/16/22,1000233,1000263
1381422,Kundanalli,04/15/22,1000108,1000296
1381423,Majestic Railway Station,04/16/22,1000225,1000372
1381424,Majestic Railway Station,04/16/22,1000225,1000372
1381425,T C Palya,04/16/22,1000231,1000382
1381426,T C Palya,04/15/22,1000231,1000382
1381427,Tatanagar,04/16/22,1000233,1000263
1381428,Tatanagar,04/15/22,1000225,1000372
1381429,Whitefield,04/16/22,1000233,1000263
1381430,Whitefield,04/15/22,1000274,1000427
1381431,Whitefield,04/15/22,1000233,1000263
1380960,B Narayanpura,04/15/22,1000265,1000417
1380961,B Narayanpura,04/15/22,1000265,1000417
1380962,BTM Layout,04/15/22,1000231,1000382
1380963,BTM Layout,04/15/22,1000231,1000382
1380964,Chinapnalli,04/15/22,1000276,1000428
1380965,Chinapnalli,04/15/22,1000276,1000428
1380966,Doddanakundi,04/15/22,1000176,1000301
1380967,Doddanakundi,04/15/22,1000176,1000301
1380968,HAL,04/15/22,1000233,1000263
1380969,Hebbal,04/15/22,1000274,1000427
1380970,Hebbal,04/15/22,1000274,1000427
1380971,HSR Layout,04/15/22,1000233,1000263
1380972,HSR Layout,04/14/22,1000233,1000263
1380973,HSR Layout,04/15/22,1000233,1000263
1380974,HSR Layout,04/15/22,1000233,1000263
1380975,HSR Layout,04/15/22,1000233,1000263
1380976,Hulimavu,04/14/22,1000233,1000263
1380977,Kammanahalli,04/14/22,1000231,1000382
1380978,Koramangala,04/15/22,1000233,1000263
1380979,Kudulu,04/15/22,1000233,1000263
1380980,Kundanalli,04/15/22,1000233,1000263
1380981,Kundanalli,04/14/22,1000233,1000263
1380982,T C Palya,04/15/22,1000231,1000382
1380983,T C Palya,04/14/22,1000231,1000382
1380984,Tatanagar,04/15/22,1000233,1000263
1380985,Tatanagar,04/14/22,1000233,1000263
1380986,Whitefield,04/15/22,1000233,1000263
1380987,Whitefield,04/14/22,1000233,1000263
1380988,Whitefield,04/14/22,1000233,1000263
1381168,B Narayanpura,04/15/22,1000265,1000417
1381169,B Narayanpura,04/15/22,1000265,1000417
1381170,BTM Layout,04/15/22,1000231,1000382
1381171,BTM Layout,04/15/22,1000231,1000382
1381172,Chinapnalli,04/15/22,1000276,1000428
1381173,Chinapnalli,04/15/22,1000276,1000428
1381174,Doddanakundi,04/15/22,1000176,1000301
1381175,Doddanakundi,04/15/22,1000176,1000301
1381176,HAL,04/15/22,1000233,1000263
1381177,Hebbal,04/15/22,1000274,1000427
1381178,Hebbal,04/15/22,1000274,1000427
1381179,HSR Layout,04/15/22,1000233,1000263
1381180,HSR Layout,04/14/22,1000233,1000263
1381181,HSR Layout,04/15/22,1000233,1000263
1381182,HSR Layout,04/15/22,1000233,1000263
1381183,HSR Layout,04/15/22,1000233,1000263
1381184,Hulimavu,04/14/22,1000233,1000263
1381185,Kammanahalli,04/14/22,1000231,1000382
1381186,Kempapura,04/15/22,1000265,1000417
1381187,Kempapura,04/15/22,1000265,1000417
1381188,Koramangala,04/15/22,1000233,1000263
1381189,Kudulu,04/15/22,1000233,1000263
1381190,Kundanalli,04/15/22,1000233,1000263
1381191,Kundanalli,04/14/22,1000233,1000263
1381192,Majestic Railway Station,04/15/22,1000225,1000372
1381193,Majestic Railway Station,04/15/22,1000225,1000372
1381194,T C Palya,04/15/22,1000231,1000382
1381195,T C Palya,04/14/22,1000231,1000382
1381196,Tatanagar,04/15/22,1000233,1000263
1381197,Tatanagar,04/14/22,1000233,1000263
1381198,Whitefield,04/15/22,1000233,1000263
1381199,Whitefield,04/14/22,1000233,1000263
1381200,Whitefield,04/14/22,1000233,1000263
1381366,B Narayanpura,04/15/22,1000199,1000337
1381367,B Narayanpura,04/15/22,1000275,1000384
1381368,BTM Layout,04/15/22,1000231,1000382
1381369,BTM Layout,04/15/22,1000231,1000382
1381370,Chinapnalli,04/15/22,1000276,1000428
1381371,Chinapnalli,04/15/22,1000276,1000428
1381372,Doddanakundi,04/15/22,1000176,1000301
1381373,Doddanakundi,04/15/22,1000176,1000301
1381374,HAL,04/15/22,1000265,1000417
1381375,Hebbal,04/15/22,1000108,1000296
1381376,Hebbal,04/15/22,1000108,1000296
1381377,HSR Layout,04/15/22,1000108,1000296
1381378,HSR Layout,04/14/22,1000108,1000296
1381379,HSR Layout,04/15/22,1000233,1000263
1381380,HSR Layout,04/15/22,1000233,1000263
1381381,HSR Layout,04/15/22,1000108,1000296
1381382,Hulimavu,04/14/22,1000233,1000263
1381383,Kammanahalli,04/14/22,1000265,1000417
1381384,Kempapura,04/15/22,1000265,1000417
1381385,Kempapura,04/15/22,1000265,1000417
1381386,Koramangala,04/15/22,1000233,1000263
1381387,Kudulu,04/15/22,1000108,1000296
1381388,Kundanalli,04/15/22,1000108,1000296
1381389,Kundanalli,04/14/22,1000233,1000263
1381390,Majestic Railway Station,04/15/22,1000225,1000372
1381391,Majestic Railway Station,04/15/22,1000225,1000372
1381392,T C Palya,04/15/22,1000231,1000382
1381393,T C Palya,04/14/22,1000231,1000382
1381394,Tatanagar,04/15/22,1000225,1000372
1381395,Tatanagar,04/14/22,1000225,1000372
1381396,Whitefield,04/15/22,1000274,1000427
1381397,Whitefield,04/14/22,1000274,1000427
1381398,Whitefield,04/14/22,1000233,1000263
1381913,Kammanahalli,04/15/22,1000265,1000417
1381835,Whitefield,04/14/22,1000231,1000382
1381912,Kammanahalli,04/14/22,1000265,1000417
1380931,B Narayanpura,04/14/22,1000265,1000417
1380932,B Narayanpura,04/14/22,1000265,1000417
1380933,BTM Layout,04/14/22,1000231,1000382
1380934,BTM Layout,04/14/22,1000231,1000382
1380935,Chinapnalli,04/14/22,1000276,1000428
1380936,Chinapnalli,04/14/22,1000276,1000428
1380937,Doddanakundi,04/14/22,1000176,1000301
1380938,Doddanakundi,04/14/22,1000176,1000301
1380939,HAL,04/14/22,1000233,1000263
1380940,Hebbal,04/14/22,1000274,1000427
1380941,Hebbal,04/14/22,1000274,1000427
1380942,HSR Layout,04/14/22,1000233,1000263
1380943,HSR Layout,04/13/22,1000233,1000263
1380944,HSR Layout,04/14/22,1000233,1000263
1380945,HSR Layout,04/14/22,1000233,1000263
1380946,HSR Layout,04/14/22,1000233,1000263
1380947,Hulimavu,04/13/22,1000233,1000263
1380948,Kammanahalli,04/13/22,1000231,1000382
1380949,Koramangala,04/14/22,1000233,1000263
1380950,Kudulu,04/14/22,1000233,1000263
1380951,Kundanalli,04/14/22,1000233,1000263
1380952,Kundanalli,04/13/22,1000233,1000263
1380953,T C Palya,04/14/22,1000231,1000382
1380954,T C Palya,04/13/22,1000231,1000382
1380955,Tatanagar,04/14/22,1000233,1000263
1380956,Tatanagar,04/13/22,1000233,1000263
1380957,Whitefield,04/14/22,1000233,1000263
1380958,Whitefield,04/13/22,1000233,1000263
1380959,Whitefield,04/13/22,1000233,1000263
1381135,B Narayanpura,04/14/22,1000265,1000417
1381136,B Narayanpura,04/14/22,1000265,1000417
1381137,BTM Layout,04/14/22,1000231,1000382
1381138,BTM Layout,04/14/22,1000231,1000382
1381139,Chinapnalli,04/14/22,1000276,1000428
1381140,Chinapnalli,04/14/22,1000276,1000428
1381141,Doddanakundi,04/14/22,1000176,1000301
1381142,Doddanakundi,04/14/22,1000176,1000301
1381143,HAL,04/14/22,1000233,1000263
1381144,Hebbal,04/14/22,1000274,1000427
1381145,Hebbal,04/14/22,1000274,1000427
1381146,HSR Layout,04/14/22,1000233,1000263
1381147,HSR Layout,04/13/22,1000233,1000263
1381148,HSR Layout,04/14/22,1000233,1000263
1381149,HSR Layout,04/14/22,1000233,1000263
1381150,HSR Layout,04/14/22,1000233,1000263
1381151,Hulimavu,04/13/22,1000233,1000263
1381152,Kammanahalli,04/13/22,1000231,1000382
1381153,Kempapura,04/14/22,1000265,1000417
1381154,Kempapura,04/14/22,1000265,1000417
1381155,Koramangala,04/14/22,1000233,1000263
1381156,Kudulu,04/14/22,1000233,1000263
1381157,Kundanalli,04/14/22,1000233,1000263
1381158,Kundanalli,04/13/22,1000233,1000263
1381159,Majestic Railway Station,04/14/22,1000225,1000372
1381160,Majestic Railway Station,04/14/22,1000225,1000372
1381161,T C Palya,04/14/22,1000231,1000382
1381162,T C Palya,04/13/22,1000231,1000382
1381163,Tatanagar,04/14/22,1000233,1000263
1381164,Tatanagar,04/13/22,1000233,1000263
1381165,Whitefield,04/14/22,1000233,1000263
1381166,Whitefield,04/13/22,1000233,1000263
1381167,Whitefield,04/13/22,1000233,1000263
1381333,B Narayanpura,04/14/22,1000275,1000384
1381334,B Narayanpura,04/14/22,1000275,1000384
1381335,BTM Layout,04/14/22,1000231,1000382
1381336,BTM Layout,04/14/22,1000231,1000382
1381337,Chinapnalli,04/14/22,1000276,1000428
1381338,Chinapnalli,04/14/22,1000276,1000428
1381339,Doddanakundi,04/14/22,1000176,1000301
1381340,Doddanakundi,04/14/22,1000176,1000301
1381341,HAL,04/14/22,1000265,1000417
1381342,Hebbal,04/14/22,1000108,1000296
1381343,Hebbal,04/14/22,1000274,1000427
1381344,HSR Layout,04/14/22,1000108,1000296
1381345,HSR Layout,04/13/22,1000108,1000296
1381346,HSR Layout,04/14/22,1000233,1000263
1381347,HSR Layout,04/14/22,1000233,1000263
1381348,HSR Layout,04/14/22,1000233,1000263
1381349,Hulimavu,04/13/22,1000231,1000382
1381350,Kammanahalli,04/13/22,1000265,1000417
1381351,Kempapura,04/14/22,1000265,1000417
1381352,Kempapura,04/14/22,1000265,1000417
1381353,Koramangala,04/14/22,1000233,1000263
1381354,Kudulu,04/14/22,1000233,1000263
1381355,Kundanalli,04/14/22,1000233,1000263
1381356,Kundanalli,04/13/22,1000233,1000263
1381357,Majestic Railway Station,04/14/22,1000225,1000372
1381358,Majestic Railway Station,04/14/22,1000225,1000372
1381359,T C Palya,04/14/22,1000231,1000382
1381360,T C Palya,04/13/22,1000231,1000382
1381361,Tatanagar,04/14/22,1000225,1000372
1381362,Tatanagar,04/13/22,1000225,1000372
1381363,Whitefield,04/14/22,1000274,1000427
1381364,Whitefield,04/13/22,1000274,1000427
1381365,Whitefield,04/13/22,1000233,1000263
1380816,Asd,04/13/22,1000026,1000037
1380902,B Narayanpura,04/13/22,1000265,1000417
1380903,B Narayanpura,04/13/22,1000265,1000417
1380904,BTM Layout,04/13/22,1000231,1000382
1380905,BTM Layout,04/13/22,1000231,1000382
1380906,Chinapnalli,04/13/22,1000276,1000428
1380907,Chinapnalli,04/13/22,1000276,1000428
1380908,Doddanakundi,04/13/22,1000176,1000301
1380909,Doddanakundi,04/13/22,1000176,1000301
1380910,HAL,04/13/22,1000233,1000263
1380911,Hebbal,04/13/22,1000274,1000427
1380912,Hebbal,04/13/22,1000274,1000427
1380913,HSR Layout,04/13/22,1000233,1000263
1380914,HSR Layout,04/12/22,1000233,1000263
1380915,HSR Layout,04/13/22,1000233,1000263
1380916,HSR Layout,04/13/22,1000233,1000263
1380917,HSR Layout,04/13/22,1000233,1000263
1380918,Hulimavu,04/12/22,1000233,1000263
1380919,Kammanahalli,04/12/22,1000231,1000382
1380920,Koramangala,04/13/22,1000233,1000263
1380921,Kudulu,04/13/22,1000233,1000263
1380922,Kundanalli,04/13/22,1000233,1000263
1380923,Kundanalli,04/12/22,1000233,1000263
1380924,T C Palya,04/13/22,1000231,1000382
1380925,T C Palya,04/12/22,1000231,1000382
1380926,Tatanagar,04/13/22,1000233,1000263
1380927,Tatanagar,04/12/22,1000233,1000263
1380928,Whitefield,04/13/22,1000233,1000263
1380929,Whitefield,04/12/22,1000233,1000263
1380930,Whitefield,04/12/22,1000233,1000263
1381102,B Narayanpura,04/13/22,1000265,1000417
1381103,B Narayanpura,04/13/22,1000265,1000417
1381104,BTM Layout,04/13/22,1000231,1000382
1381105,BTM Layout,04/13/22,1000231,1000382
1381106,Chinapnalli,04/13/22,1000276,1000428
1381107,Chinapnalli,04/13/22,1000276,1000428
1381108,Doddanakundi,04/13/22,1000176,1000301
1381109,Doddanakundi,04/13/22,1000176,1000301
1381110,HAL,04/13/22,1000233,1000263
1381111,Hebbal,04/13/22,1000274,1000427
1381112,Hebbal,04/13/22,1000274,1000427
1381113,HSR Layout,04/13/22,1000233,1000263
1381114,HSR Layout,04/12/22,1000233,1000263
1381115,HSR Layout,04/13/22,1000233,1000263
1381116,HSR Layout,04/13/22,1000233,1000263
1381117,HSR Layout,04/13/22,1000233,1000263
1381118,Hulimavu,04/12/22,1000233,1000263
1381119,Kammanahalli,04/12/22,1000231,1000382
1381120,Kempapura,04/13/22,1000265,1000417
1381121,Kempapura,04/13/22,1000265,1000417
1381122,Koramangala,04/13/22,1000233,1000263
1381123,Kudulu,04/13/22,1000233,1000263
1381124,Kundanalli,04/13/22,1000233,1000263
1381125,Kundanalli,04/12/22,1000233,1000263
1381126,Majestic Railway Station,04/13/22,1000225,1000372
1381127,Majestic Railway Station,04/13/22,1000225,1000372
1381128,T C Palya,04/13/22,1000231,1000382
1381129,T C Palya,04/12/22,1000231,1000382
1381130,Tatanagar,04/13/22,1000233,1000263
1381131,Tatanagar,04/12/22,1000233,1000263
1381132,Whitefield,04/13/22,1000233,1000263
1381133,Whitefield,04/12/22,1000233,1000263
1381134,Whitefield,04/12/22,1000233,1000263
1381300,B Narayanpura,04/13/22,1000199,1000337
1381301,B Narayanpura,04/13/22,1000199,1000337
1381302,BTM Layout,04/13/22,1000231,1000382
1381303,BTM Layout,04/13/22,1000231,1000382
1381304,Chinapnalli,04/13/22,1000276,1000428
1381305,Chinapnalli,04/13/22,1000276,1000428
1381306,Doddanakundi,04/13/22,1000176,1000301
1381307,Doddanakundi,04/13/22,1000176,1000301
1381308,HAL,04/13/22,1000265,1000417
1381309,Hebbal,04/13/22,1000274,1000427
1381310,Hebbal,04/13/22,1000274,1000427
1381311,HSR Layout,04/13/22,1000108,1000296
1381312,HSR Layout,04/12/22,1000108,1000296
1381313,HSR Layout,04/13/22,1000233,1000263
1381314,HSR Layout,04/13/22,1000233,1000263
1381315,HSR Layout,04/13/22,1000233,1000263
1381316,Hulimavu,04/12/22,1000233,1000263
1381317,Kammanahalli,04/12/22,1000265,1000417
1381318,Kempapura,04/13/22,1000265,1000417
1381319,Kempapura,04/13/22,1000265,1000417
1381320,Koramangala,04/13/22,1000233,1000263
1381321,Kudulu,04/13/22,1000233,1000263
1381322,Kundanalli,04/13/22,1000233,1000263
1381323,Kundanalli,04/12/22,1000233,1000263
1381324,Majestic Railway Station,04/13/22,1000225,1000372
1381325,Majestic Railway Station,04/13/22,1000225,1000372
1381326,T C Palya,04/13/22,1000231,1000382
1381327,T C Palya,04/12/22,1000231,1000382
1381328,Tatanagar,04/13/22,1000225,1000372
1381329,Tatanagar,04/12/22,1000225,1000372
1381330,Whitefield,04/13/22,1000274,1000427
1381331,Whitefield,04/12/22,1000274,1000427
1381332,Whitefield,04/12/22,1000233,1000263
1381834,Whitefield,04/13/22,1000231,1000382
1381911,Kammanahalli,04/13/22,1000265,1000417
1381832,JP Nagar,04/12/22,1000233,1000263
1381833,Whitefield,04/12/22,1000233,1000263
1381910,Kammanahalli,04/12/22,1000265,1000417
1380817,Sigma Tech Park,04/12/22,1000108,1000296
1380873,B Narayanpura,04/12/22,1000265,1000417
1380874,B Narayanpura,04/12/22,1000265,1000417
1380875,BTM Layout,04/12/22,1000231,1000382
1380876,BTM Layout,04/12/22,1000231,1000382
1380877,Chinapnalli,04/12/22,1000276,1000428
1380878,Chinapnalli,04/12/22,1000276,1000428
1380879,Doddanakundi,04/12/22,1000176,1000301
1380880,Doddanakundi,04/12/22,1000176,1000301
1380881,HAL,04/12/22,1000233,1000263
1380882,Hebbal,04/12/22,1000274,1000427
1380883,Hebbal,04/12/22,1000274,1000427
1380884,HSR Layout,04/12/22,1000233,1000263
1380885,HSR Layout,04/11/22,1000233,1000263
1380886,HSR Layout,04/12/22,1000233,1000263
1380887,HSR Layout,04/12/22,1000233,1000263
1380888,HSR Layout,04/12/22,1000233,1000263
1380889,Hulimavu,04/11/22,1000233,1000263
1380890,Kammanahalli,04/11/22,1000231,1000382
1380891,Koramangala,04/12/22,1000233,1000263
1380892,Kudulu,04/12/22,1000233,1000263
1380893,Kundanalli,04/12/22,1000233,1000263
1380894,Kundanalli,04/11/22,1000233,1000263
1380895,T C Palya,04/12/22,1000231,1000382
1380896,T C Palya,04/11/22,1000231,1000382
1380897,Tatanagar,04/12/22,1000233,1000263
1380898,Tatanagar,04/11/22,1000233,1000263
1380899,Whitefield,04/12/22,1000233,1000263
1380900,Whitefield,04/11/22,1000233,1000263
1380901,Whitefield,04/11/22,1000233,1000263
1381069,B Narayanpura,04/12/22,1000265,1000417
1381070,B Narayanpura,04/12/22,1000265,1000417
1381071,BTM Layout,04/12/22,1000231,1000382
1381072,BTM Layout,04/12/22,1000231,1000382
1381073,Chinapnalli,04/12/22,1000276,1000428
1381074,Chinapnalli,04/12/22,1000276,1000428
1381075,Doddanakundi,04/12/22,1000176,1000301
1381076,Doddanakundi,04/12/22,1000176,1000301
1381077,HAL,04/12/22,1000233,1000263
1381078,Hebbal,04/12/22,1000274,1000427
1381079,Hebbal,04/12/22,1000274,1000427
1381080,HSR Layout,04/12/22,1000233,1000263
1381081,HSR Layout,04/11/22,1000233,1000263
1381082,HSR Layout,04/12/22,1000233,1000263
1381083,HSR Layout,04/12/22,1000233,1000263
1381084,HSR Layout,04/12/22,1000233,1000263
1381085,Hulimavu,04/11/22,1000233,1000263
1381086,Kammanahalli,04/11/22,1000231,1000382
1381087,Kempapura,04/12/22,1000265,1000417
1381088,Kempapura,04/12/22,1000265,1000417
1381089,Koramangala,04/12/22,1000233,1000263
1381090,Kudulu,04/12/22,1000233,1000263
1381091,Kundanalli,04/12/22,1000233,1000263
1381092,Kundanalli,04/11/22,1000233,1000263
1381093,Majestic Railway Station,04/12/22,1000225,1000372
